no;Jenis Penugasan;kluster;ragam;provinsi;kab/kota;latitude;longitude;Tahun Pendataan;Jenis Bantuan;Dampak
3901;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3902;Non-Residensial;Kelompok Rentan;Bencana Sosial;NTT;Kab. Ende;-8.84056000;121.66389000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3903;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3904;Non-Residensial;Anak;AMPK;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3905;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3906;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3907;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
3908;Non-Residensial;Anak;AMPK;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3909;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3910;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Kupang;-10.17875700;123.59760300;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3911;Non-Residensial;Anak;ABH;NTT;TTU;-9.33136000;124.51904000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3912;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3913;Non-Residensial;Penyandang Disabilitas;Netra;NTT;Kab. Flores Timur;-8.24224000;122.96817000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3914;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3915;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3916;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3917;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3918;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3919;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3920;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3921;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3922;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3923;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3924;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3925;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3926;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3927;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3928;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3929;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3930;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3931;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3932;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3933;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3934;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3935;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3936;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3937;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3938;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3939;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3940;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3941;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3942;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3943;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3944;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3945;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3946;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3947;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3948;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3949;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3950;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3951;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3952;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3953;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3954;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3955;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3956;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3957;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3958;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3959;Non-Residensial;Anak;AMPK;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3960;Non-Residensial;Kelompok Rentan;Kelompok Rentan;NTT;Kab. Manggarai Timur;-8.55533000;120.59761000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3961;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3962;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3963;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3964;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kursi Roda;Peningkatan aksesibilitas dan kemandirian
3965;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3966;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3967;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3968;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3969;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3970;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3971;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3972;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3973;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3974;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3975;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3976;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3977;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3978;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3979;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3980;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3981;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3982;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3983;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3984;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3985;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3986;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3987;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3988;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3989;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3990;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3991;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3992;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3993;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3994;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Ternak;Peningkatan pendapatan dan ketahanan pangan
3995;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
3996;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
3997;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
3998;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
3999;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
4000;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Tengah;-9.62941000;119.61914000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
4001;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Kewirausahaan dan Ternak;Peningkatan pendapatan dan kemandirian usaha
4002;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Kewirausahaan dan Ternak;Peningkatan pendapatan dan kemandirian usaha
4003;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Kewirausahaan dan Ternak;Peningkatan pendapatan dan kemandirian usaha
4004;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4005;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4006;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4007;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4008;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4009;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4010;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4011;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4012;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4013;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4014;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4015;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4016;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4017;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4018;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4019;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4020;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4021;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4022;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
4023;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4024;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4025;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4026;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Ternak;Peningkatan akses makanan dan pengurangan beban ekonomi
4027;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Sembako dan Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
4028;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Sumba Timur;-9.88333000;120.25000000;2023;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
